County,Event_Type,Year,Month,Time_Index,Predicted_Event_Count,Predicted_Average_Magnitude
KING,HAIL,2029,7,895,0.3,1.47
KING,HAIL,2029,8,896,0.3,1.47
KING,HAIL,2029,9,897,0.3,1.47
KING,HAIL,2029,10,898,0.3,1.47
KING,HAIL,2029,11,899,0.31,1.47
KING,HAIL,2029,12,900,0.31,1.47
KINNEY,HAIL,2025,1,841,0.2,1.58
KINNEY,HAIL,2025,2,842,0.2,1.58
KINNEY,HAIL,2025,3,843,0.2,1.58
KINNEY,HAIL,2025,4,844,0.2,1.58
KINNEY,HAIL,2025,5,845,0.2,1.58
KINNEY,HAIL,2025,6,846,0.2,1.58
KINNEY,HAIL,2025,7,847,0.2,1.58
KINNEY,HAIL,2025,8,848,0.2,1.58
KINNEY,HAIL,2025,9,849,0.2,1.58
KINNEY,HAIL,2025,10,850,0.2,1.58
KINNEY,HAIL,2025,11,851,0.2,1.58
KINNEY,HAIL,2025,12,852,0.2,1.58
KINNEY,HAIL,2026,1,853,0.2,1.58
KINNEY,HAIL,2026,2,854,0.2,1.58
KINNEY,HAIL,2026,3,855,0.2,1.58
KINNEY,HAIL,2026,4,856,0.2,1.58
KINNEY,HAIL,2026,5,857,0.2,1.58
KINNEY,HAIL,2026,6,858,0.2,1.57
KINNEY,HAIL,2026,7,859,0.2,1.57
KINNEY,HAIL,2026,8,860,0.2,1.57
KINNEY,HAIL,2026,9,861,0.2,1.57
KINNEY,HAIL,2026,10,862,0.2,1.57
KINNEY,HAIL,2026,11,863,0.2,1.57
KINNEY,HAIL,2026,12,864,0.2,1.57
KINNEY,HAIL,2027,1,865,0.2,1.57
KINNEY,HAIL,2027,2,866,0.2,1.57
KINNEY,HAIL,2027,3,867,0.21,1.57
KINNEY,HAIL,2027,4,868,0.21,1.57
KINNEY,HAIL,2027,5,869,0.21,1.57
KINNEY,HAIL,2027,6,870,0.21,1.57
KINNEY,HAIL,2027,7,871,0.21,1.57
KINNEY,HAIL,2027,8,872,0.21,1.57
KINNEY,HAIL,2027,9,873,0.21,1.57
KINNEY,HAIL,2027,10,874,0.21,1.57
KINNEY,HAIL,2027,11,875,0.21,1.57
KINNEY,HAIL,2027,12,876,0.21,1.57
KINNEY,HAIL,2028,1,877,0.21,1.57
KINNEY,HAIL,2028,2,878,0.21,1.57
KINNEY,HAIL,2028,3,879,0.21,1.57
KINNEY,HAIL,2028,4,880,0.21,1.57
KINNEY,HAIL,2028,5,881,0.21,1.57
KINNEY,HAIL,2028,6,882,0.21,1.57
KINNEY,HAIL,2028,7,883,0.21,1.57
KINNEY,HAIL,2028,8,884,0.21,1.57
KINNEY,HAIL,2028,9,885,0.21,1.57
KINNEY,HAIL,2028,10,886,0.21,1.57
KINNEY,HAIL,2028,11,887,0.21,1.57
KINNEY,HAIL,2028,12,888,0.21,1.57
KINNEY,HAIL,2029,1,889,0.21,1.57
KINNEY,HAIL,2029,2,890,0.21,1.57
KINNEY,HAIL,2029,3,891,0.21,1.57
KINNEY,HAIL,2029,4,892,0.21,1.57
KINNEY,HAIL,2029,5,893,0.21,1.57
KINNEY,HAIL,2029,6,894,0.21,1.57
KINNEY,HAIL,2029,7,895,0.21,1.57
KINNEY,HAIL,2029,8,896,0.21,1.57
KINNEY,HAIL,2029,9,897,0.21,1.57
KINNEY,HAIL,2029,10,898,0.21,1.57
KINNEY,HAIL,2029,11,899,0.21,1.57
KINNEY,HAIL,2029,12,900,0.21,1.57
KLEBERG,HAIL,2025,1,841,0.13,1.2
KLEBERG,HAIL,2025,2,842,0.13,1.2
KLEBERG,HAIL,2025,3,843,0.13,1.2
KLEBERG,HAIL,2025,4,844,0.13,1.2
KLEBERG,HAIL,2025,5,845,0.13,1.2
KLEBERG,HAIL,2025,6,846,0.13,1.2
KLEBERG,HAIL,2025,7,847,0.13,1.2
KLEBERG,HAIL,2025,8,848,0.13,1.2
KLEBERG,HAIL,2025,9,849,0.13,1.2
KLEBERG,HAIL,2025,10,850,0.13,1.2
KLEBERG,HAIL,2025,11,851,0.13,1.2
KLEBERG,HAIL,2025,12,852,0.13,1.2
KLEBERG,HAIL,2026,1,853,0.13,1.2
KLEBERG,HAIL,2026,2,854,0.13,1.2
KLEBERG,HAIL,2026,3,855,0.13,1.2
KLEBERG,HAIL,2026,4,856,0.13,1.19
KLEBERG,HAIL,2026,5,857,0.13,1.19
KLEBERG,HAIL,2026,6,858,0.13,1.19
KLEBERG,HAIL,2026,7,859,0.13,1.19
KLEBERG,HAIL,2026,8,860,0.13,1.19
KLEBERG,HAIL,2026,9,861,0.13,1.19
KLEBERG,HAIL,2026,10,862,0.13,1.19
KLEBERG,HAIL,2026,11,863,0.13,1.19
KLEBERG,HAIL,2026,12,864,0.13,1.19
KLEBERG,HAIL,2027,1,865,0.13,1.19
KLEBERG,HAIL,2027,2,866,0.13,1.19
KLEBERG,HAIL,2027,3,867,0.13,1.19
KLEBERG,HAIL,2027,4,868,0.13,1.19
KLEBERG,HAIL,2027,5,869,0.13,1.19
KLEBERG,HAIL,2027,6,870,0.13,1.19
KLEBERG,HAIL,2027,7,871,0.14,1.19
KLEBERG,HAIL,2027,8,872,0.14,1.19
KLEBERG,HAIL,2027,9,873,0.14,1.19
KLEBERG,HAIL,2027,10,874,0.14,1.19
KLEBERG,HAIL,2027,11,875,0.14,1.19
KLEBERG,HAIL,2027,12,876,0.14,1.19
KLEBERG,HAIL,2028,1,877,0.14,1.19
KLEBERG,HAIL,2028,2,878,0.14,1.19
KLEBERG,HAIL,2028,3,879,0.14,1.19
KLEBERG,HAIL,2028,4,880,0.14,1.19
KLEBERG,HAIL,2028,5,881,0.14,1.19
KLEBERG,HAIL,2028,6,882,0.14,1.19
KLEBERG,HAIL,2028,7,883,0.14,1.19
KLEBERG,HAIL,2028,8,884,0.14,1.19
KLEBERG,HAIL,2028,9,885,0.14,1.19
KLEBERG,HAIL,2028,10,886,0.14,1.19
KLEBERG,HAIL,2028,11,887,0.14,1.19
KLEBERG,HAIL,2028,12,888,0.14,1.19
KLEBERG,HAIL,2029,1,889,0.14,1.19
KLEBERG,HAIL,2029,2,890,0.14,1.19
KLEBERG,HAIL,2029,3,891,0.14,1.19
KLEBERG,HAIL,2029,4,892,0.14,1.19
KLEBERG,HAIL,2029,5,893,0.14,1.19
KLEBERG,HAIL,2029,6,894,0.14,1.19
KLEBERG,HAIL,2029,7,895,0.14,1.19
KLEBERG,HAIL,2029,8,896,0.14,1.19
KLEBERG,HAIL,2029,9,897,0.14,1.19
KLEBERG,HAIL,2029,10,898,0.14,1.19
KLEBERG,HAIL,2029,11,899,0.14,1.19
KLEBERG,HAIL,2029,12,900,0.14,1.19
KNOX,HAIL,2025,1,841,0.6,1.25
KNOX,HAIL,2025,2,842,0.6,1.25
KNOX,HAIL,2025,3,843,0.6,1.25
KNOX,HAIL,2025,4,844,0.6,1.25
KNOX,HAIL,2025,5,845,0.6,1.25
KNOX,HAIL,2025,6,846,0.6,1.25
KNOX,HAIL,2025,7,847,0.6,1.25
KNOX,HAIL,2025,8,848,0.6,1.25
KNOX,HAIL,2025,9,849,0.6,1.25
KNOX,HAIL,2025,10,850,0.6,1.25
KNOX,HAIL,2025,11,851,0.6,1.25
KNOX,HAIL,2025,12,852,0.6,1.25
KNOX,HAIL,2026,1,853,0.6,1.25
KNOX,HAIL,2026,2,854,0.61,1.25
KNOX,HAIL,2026,3,855,0.61,1.25
KNOX,HAIL,2026,4,856,0.61,1.25
KNOX,HAIL,2026,5,857,0.61,1.25
KNOX,HAIL,2026,6,858,0.61,1.25
KNOX,HAIL,2026,7,859,0.61,1.25
KNOX,HAIL,2026,8,860,0.61,1.25
KNOX,HAIL,2026,9,861,0.61,1.25
KNOX,HAIL,2026,10,862,0.61,1.25
KNOX,HAIL,2026,11,863,0.61,1.25
KNOX,HAIL,2026,12,864,0.61,1.25
KNOX,HAIL,2027,1,865,0.61,1.25
KNOX,HAIL,2027,2,866,0.61,1.25
KNOX,HAIL,2027,3,867,0.61,1.25
KNOX,HAIL,2027,4,868,0.61,1.24
KNOX,HAIL,2027,5,869,0.62,1.24
KNOX,HAIL,2027,6,870,0.62,1.24
KNOX,HAIL,2027,7,871,0.62,1.24
KNOX,HAIL,2027,8,872,0.62,1.24
KNOX,HAIL,2027,9,873,0.62,1.24
KNOX,HAIL,2027,10,874,0.62,1.24
KNOX,HAIL,2027,11,875,0.62,1.24
KNOX,HAIL,2027,12,876,0.62,1.24
KNOX,HAIL,2028,1,877,0.62,1.24
KNOX,HAIL,2028,2,878,0.62,1.24
KNOX,HAIL,2028,3,879,0.62,1.24
KNOX,HAIL,2028,4,880,0.62,1.24
KNOX,HAIL,2028,5,881,0.62,1.24
KNOX,HAIL,2028,6,882,0.62,1.24
KNOX,HAIL,2028,7,883,0.63,1.24
KNOX,HAIL,2028,8,884,0.63,1.24
KNOX,HAIL,2028,9,885,0.63,1.24
KNOX,HAIL,2028,10,886,0.63,1.24
KNOX,HAIL,2028,11,887,0.63,1.24
KNOX,HAIL,2028,12,888,0.63,1.24
KNOX,HAIL,2029,1,889,0.63,1.24
KNOX,HAIL,2029,2,890,0.63,1.24
KNOX,HAIL,2029,3,891,0.63,1.24
KNOX,HAIL,2029,4,892,0.63,1.24
KNOX,HAIL,2029,5,893,0.63,1.24
KNOX,HAIL,2029,6,894,0.63,1.24
KNOX,HAIL,2029,7,895,0.63,1.24
KNOX,HAIL,2029,8,896,0.63,1.24
KNOX,HAIL,2029,9,897,0.63,1.24
KNOX,HAIL,2029,10,898,0.64,1.24
KNOX,HAIL,2029,11,899,0.64,1.24
KNOX,HAIL,2029,12,900,0.64,1.24
LA SALLE,HAIL,2025,1,841,0.15,1.3
LA SALLE,HAIL,2025,2,842,0.15,1.3
LA SALLE,HAIL,2025,3,843,0.15,1.3
LA SALLE,HAIL,2025,4,844,0.15,1.3
LA SALLE,HAIL,2025,5,845,0.15,1.3
LA SALLE,HAIL,2025,6,846,0.15,1.3
LA SALLE,HAIL,2025,7,847,0.15,1.3
LA SALLE,HAIL,2025,8,848,0.15,1.3
LA SALLE,HAIL,2025,9,849,0.15,1.3
LA SALLE,HAIL,2025,10,850,0.15,1.3
LA SALLE,HAIL,2025,11,851,0.15,1.3
LA SALLE,HAIL,2025,12,852,0.15,1.3
LA SALLE,HAIL,2026,1,853,0.15,1.3
LA SALLE,HAIL,2026,2,854,0.15,1.3
LA SALLE,HAIL,2026,3,855,0.15,1.3
LA SALLE,HAIL,2026,4,856,0.15,1.3
LA SALLE,HAIL,2026,5,857,0.15,1.3
LA SALLE,HAIL,2026,6,858,0.15,1.3
LA SALLE,HAIL,2026,7,859,0.15,1.3
LA SALLE,HAIL,2026,8,860,0.15,1.3
LA SALLE,HAIL,2026,9,861,0.15,1.3
LA SALLE,HAIL,2026,10,862,0.15,1.3
LA SALLE,HAIL,2026,11,863,0.15,1.3
LA SALLE,HAIL,2026,12,864,0.15,1.3
LA SALLE,HAIL,2027,1,865,0.15,1.3
LA SALLE,HAIL,2027,2,866,0.15,1.3
LA SALLE,HAIL,2027,3,867,0.15,1.3
LA SALLE,HAIL,2027,4,868,0.15,1.3
LA SALLE,HAIL,2027,5,869,0.15,1.3
LA SALLE,HAIL,2027,6,870,0.15,1.3
LA SALLE,HAIL,2027,7,871,0.15,1.3
LA SALLE,HAIL,2027,8,872,0.15,1.3
LA SALLE,HAIL,2027,9,873,0.15,1.3
LA SALLE,HAIL,2027,10,874,0.15,1.3
LA SALLE,HAIL,2027,11,875,0.15,1.3
LA SALLE,HAIL,2027,12,876,0.15,1.3
LA SALLE,HAIL,2028,1,877,0.15,1.3
LA SALLE,HAIL,2028,2,878,0.15,1.3
LA SALLE,HAIL,2028,3,879,0.15,1.3
LA SALLE,HAIL,2028,4,880,0.15,1.3
LA SALLE,HAIL,2028,5,881,0.15,1.3
LA SALLE,HAIL,2028,6,882,0.15,1.3
LA SALLE,HAIL,2028,7,883,0.15,1.3
LA SALLE,HAIL,2028,8,884,0.15,1.3
LA SALLE,HAIL,2028,9,885,0.15,1.3
LA SALLE,HAIL,2028,10,886,0.15,1.3
LA SALLE,HAIL,2028,11,887,0.15,1.3
LA SALLE,HAIL,2028,12,888,0.16,1.3
LA SALLE,HAIL,2029,1,889,0.16,1.3
LA SALLE,HAIL,2029,2,890,0.16,1.3
LA SALLE,HAIL,2029,3,891,0.16,1.3
LA SALLE,HAIL,2029,4,892,0.16,1.3
LA SALLE,HAIL,2029,5,893,0.16,1.3
LA SALLE,HAIL,2029,6,894,0.16,1.3
LA SALLE,HAIL,2029,7,895,0.16,1.3
LA SALLE,HAIL,2029,8,896,0.16,1.3
LA SALLE,HAIL,2029,9,897,0.16,1.3
LA SALLE,HAIL,2029,10,898,0.16,1.3
LA SALLE,HAIL,2029,11,899,0.16,1.3
LA SALLE,HAIL,2029,12,900,0.16,1.3
LAMAR,HAIL,2025,1,841,0.65,1.3
LAMAR,HAIL,2025,2,842,0.65,1.3
LAMAR,HAIL,2025,3,843,0.65,1.3
LAMAR,HAIL,2025,4,844,0.65,1.3
LAMAR,HAIL,2025,5,845,0.65,1.3
LAMAR,HAIL,2025,6,846,0.65,1.3
LAMAR,HAIL,2025,7,847,0.65,1.3
LAMAR,HAIL,2025,8,848,0.65,1.3
LAMAR,HAIL,2025,9,849,0.65,1.3
LAMAR,HAIL,2025,10,850,0.66,1.3
LAMAR,HAIL,2025,11,851,0.66,1.3
LAMAR,HAIL,2025,12,852,0.66,1.3
LAMAR,HAIL,2026,1,853,0.66,1.3
LAMAR,HAIL,2026,2,854,0.66,1.3
LAMAR,HAIL,2026,3,855,0.66,1.3
LAMAR,HAIL,2026,4,856,0.66,1.3
LAMAR,HAIL,2026,5,857,0.66,1.3
LAMAR,HAIL,2026,6,858,0.66,1.3
LAMAR,HAIL,2026,7,859,0.66,1.3
LAMAR,HAIL,2026,8,860,0.66,1.3
LAMAR,HAIL,2026,9,861,0.66,1.3
LAMAR,HAIL,2026,10,862,0.66,1.3
LAMAR,HAIL,2026,11,863,0.67,1.3
LAMAR,HAIL,2026,12,864,0.67,1.3
LAMAR,HAIL,2027,1,865,0.67,1.3
LAMAR,HAIL,2027,2,866,0.67,1.3
LAMAR,HAIL,2027,3,867,0.67,1.3
LAMAR,HAIL,2027,4,868,0.67,1.3
LAMAR,HAIL,2027,5,869,0.67,1.3
LAMAR,HAIL,2027,6,870,0.67,1.3
LAMAR,HAIL,2027,7,871,0.67,1.3
LAMAR,HAIL,2027,8,872,0.67,1.3
LAMAR,HAIL,2027,9,873,0.67,1.3
LAMAR,HAIL,2027,10,874,0.67,1.3
LAMAR,HAIL,2027,11,875,0.67,1.3
LAMAR,HAIL,2027,12,876,0.68,1.3
LAMAR,HAIL,2028,1,877,0.68,1.3
LAMAR,HAIL,2028,2,878,0.68,1.3
LAMAR,HAIL,2028,3,879,0.68,1.3
LAMAR,HAIL,2028,4,880,0.68,1.3
LAMAR,HAIL,2028,5,881,0.68,1.3
LAMAR,HAIL,2028,6,882,0.68,1.3
LAMAR,HAIL,2028,7,883,0.68,1.3
LAMAR,HAIL,2028,8,884,0.68,1.3
LAMAR,HAIL,2028,9,885,0.68,1.3
LAMAR,HAIL,2028,10,886,0.68,1.3
LAMAR,HAIL,2028,11,887,0.68,1.3
LAMAR,HAIL,2028,12,888,0.69,1.3
LAMAR,HAIL,2029,1,889,0.69,1.3
LAMAR,HAIL,2029,2,890,0.69,1.3
LAMAR,HAIL,2029,3,891,0.69,1.3
LAMAR,HAIL,2029,4,892,0.69,1.3
LAMAR,HAIL,2029,5,893,0.69,1.3
LAMAR,HAIL,2029,6,894,0.69,1.3
LAMAR,HAIL,2029,7,895,0.69,1.3
LAMAR,HAIL,2029,8,896,0.69,1.3
LAMAR,HAIL,2029,9,897,0.69,1.3
LAMAR,HAIL,2029,10,898,0.69,1.3
LAMAR,HAIL,2029,11,899,0.69,1.3
LAMAR,HAIL,2029,12,900,0.69,1.3
LAMB,HAIL,2025,1,841,0.5,1.41
LAMB,HAIL,2025,2,842,0.5,1.41
LAMB,HAIL,2025,3,843,0.5,1.41
LAMB,HAIL,2025,4,844,0.5,1.41
LAMB,HAIL,2025,5,845,0.5,1.41
LAMB,HAIL,2025,6,846,0.5,1.41
LAMB,HAIL,2025,7,847,0.5,1.41
LAMB,HAIL,2025,8,848,0.5,1.41
LAMB,HAIL,2025,9,849,0.5,1.41
LAMB,HAIL,2025,10,850,0.5,1.41
LAMB,HAIL,2025,11,851,0.5,1.41
LAMB,HAIL,2025,12,852,0.5,1.41
LAMB,HAIL,2026,1,853,0.5,1.41
LAMB,HAIL,2026,2,854,0.5,1.41
LAMB,HAIL,2026,3,855,0.5,1.41
LAMB,HAIL,2026,4,856,0.5,1.41
LAMB,HAIL,2026,5,857,0.5,1.41
LAMB,HAIL,2026,6,858,0.5,1.41
LAMB,HAIL,2026,7,859,0.51,1.41
LAMB,HAIL,2026,8,860,0.51,1.41
LAMB,HAIL,2026,9,861,0.51,1.41
LAMB,HAIL,2026,10,862,0.51,1.41
LAMB,HAIL,2026,11,863,0.51,1.41
LAMB,HAIL,2026,12,864,0.51,1.41
LAMB,HAIL,2027,1,865,0.51,1.41
LAMB,HAIL,2027,2,866,0.51,1.41
LAMB,HAIL,2027,3,867,0.51,1.41
LAMB,HAIL,2027,4,868,0.51,1.41
LAMB,HAIL,2027,5,869,0.51,1.41
LAMB,HAIL,2027,6,870,0.51,1.41
LAMB,HAIL,2027,7,871,0.51,1.41
LAMB,HAIL,2027,8,872,0.51,1.41
LAMB,HAIL,2027,9,873,0.51,1.41
LAMB,HAIL,2027,10,874,0.51,1.41
LAMB,HAIL,2027,11,875,0.51,1.41
LAMB,HAIL,2027,12,876,0.51,1.41
LAMB,HAIL,2028,1,877,0.51,1.41
LAMB,HAIL,2028,2,878,0.51,1.41
LAMB,HAIL,2028,3,879,0.52,1.41
LAMB,HAIL,2028,4,880,0.52,1.41
LAMB,HAIL,2028,5,881,0.52,1.41
LAMB,HAIL,2028,6,882,0.52,1.41
LAMB,HAIL,2028,7,883,0.52,1.41
LAMB,HAIL,2028,8,884,0.52,1.41
LAMB,HAIL,2028,9,885,0.52,1.41
LAMB,HAIL,2028,10,886,0.52,1.41
LAMB,HAIL,2028,11,887,0.52,1.41
LAMB,HAIL,2028,12,888,0.52,1.41
LAMB,HAIL,2029,1,889,0.52,1.41
LAMB,HAIL,2029,2,890,0.52,1.41
LAMB,HAIL,2029,3,891,0.52,1.41
LAMB,HAIL,2029,4,892,0.52,1.41
LAMB,HAIL,2029,5,893,0.52,1.41
LAMB,HAIL,2029,6,894,0.52,1.41
LAMB,HAIL,2029,7,895,0.52,1.41
LAMB,HAIL,2029,8,896,0.52,1.41
LAMB,HAIL,2029,9,897,0.52,1.41
LAMB,HAIL,2029,10,898,0.53,1.41
LAMB,HAIL,2029,11,899,0.53,1.41
LAMB,HAIL,2029,12,900,0.53,1.41
LAMPASAS,HAIL,2025,1,841,0.3,1.49
LAMPASAS,HAIL,2025,2,842,0.3,1.49
